Project Name,Package Name,Type Name,Code Smell
Plants-Vs-Zombies,javafx.scene.layout,StyleableProperties,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.layout,TilePane,Broken Hierarchy
Plants-Vs-Zombies,javafx.scene.layout,TilePane,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.layout,StyleableProperties,Multifaceted Abstraction
Plants-Vs-Zombies,javafx.scene.layout,StyleableProperties,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.layout,BorderStroke,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.layout,BorderStroke,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.layout,ConstraintsBase,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.layout,ConstraintsBase,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.layout,RowConstraints,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.layout,RowConstraints,Broken Hierarchy
Plants-Vs-Zombies,javafx.scene.layout,RowConstraints,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.layout,BackgroundSize,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.layout,BackgroundImage,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.layout,BackgroundFill,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.layout,ColumnConstraints,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.layout,ColumnConstraints,Broken Hierarchy
Plants-Vs-Zombies,javafx.scene.layout,ColumnConstraints,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.layout,FlowPane,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.layout,FlowPane,Broken Hierarchy
Plants-Vs-Zombies,javafx.scene.layout,FlowPane,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.layout,StyleableProperties,Multifaceted Abstraction
Plants-Vs-Zombies,javafx.scene.layout,StyleableProperties,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.layout,LayoutRect,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.layout,Run,Unnecessary Abstraction
Plants-Vs-Zombies,javafx.scene.layout,Pane,Broken Hierarchy
Plants-Vs-Zombies,javafx.scene.layout,CornerRadii,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.layout,CornerRadii,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.layout,BorderConverter,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.layout,GridPane,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.layout,GridPane,Broken Hierarchy
Plants-Vs-Zombies,javafx.scene.layout,GridPane,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.layout,StyleableProperties,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.layout,Interval,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.layout,StackPane,Broken Hierarchy
Plants-Vs-Zombies,javafx.scene.layout,StackPane,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.layout,StyleableProperties,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.layout,BorderStrokeStyle,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.layout,BorderImage,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.layout,Background,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.layout,Background,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.effect,DisplacementMap,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,MapDataChangeListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.effect,EffectChangeListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.effect,BoxBlur,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,Effect,Wide Hierarchy
Plants-Vs-Zombies,javafx.scene.effect,Effect,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.effect,Effect,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,EffectInputChangeListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.effect,EffectInputProperty,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.effect,Reflection,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,Shadow,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,GaussianBlur,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.effect,InnerShadow,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.effect,InnerShadow,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,PerspectiveTransform,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.effect,PerspectiveTransform,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,ColorAdjust,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,ImageInput,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.effect,ImageInput,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,Light,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,Distant,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.effect,Point,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.effect,Point,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,Spot,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.effect,Spot,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,Lighting,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,LightChangeListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.effect,DropShadow,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.effect,DropShadow,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,ColorInput,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.effect,ColorInput,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.effect,Blend,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.effect,Blend,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.robot,Robot,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.image,PixelWriter,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.image,Image,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.image,Image,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.image,Image,Hub-like Modularization
Plants-Vs-Zombies,javafx.scene.image,Animation,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.image,ImageTask,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.image,ImageView,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.image,ImageView,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.image,ImageView,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.image,StyleableProperties,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.image,IndexedPixelFormat,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.image,WritableImage,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.image,PixelBuffer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.canvas,GraphicsContext,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.canvas,GraphicsContext,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.canvas,State,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.canvas,Canvas,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.text,Text,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.text,Text,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.text,Text,Hub-like Modularization
Plants-Vs-Zombies,javafx.scene.text,StyleableProperties,Multifaceted Abstraction
Plants-Vs-Zombies,javafx.scene.text,StyleableProperties,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.text,TextAttribute,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.text,TextAttribute,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.text,Font,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.text,Font,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.text,TextFlow,Missing Hierarchy
Plants-Vs-Zombies,javafx.scene.text,TextFlow,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.text,TextFlow,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.text,EmbeddedSpan,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.text,StyleableProperties,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.transform,Transform,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.transform,Transform,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.transform,ImmutableTransform,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.transform,ImmutableTransform,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.transform,TransformChangedEvent,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.transform,Shear,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.transform,Shear,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.transform,Rotate,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.transform,Rotate,Unexploited Encapsulation
Plants-Vs-Zombies,javafx.scene.transform,Rotate,Missing Hierarchy
Plants-Vs-Zombies,javafx.scene.transform,Rotate,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.transform,Rotate,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.transform,NonInvertibleTransformException,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.transform,Affine,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.transform,Affine,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.transform,Scale,Unexploited Encapsulation
Plants-Vs-Zombies,javafx.scene.transform,Scale,Missing Hierarchy
Plants-Vs-Zombies,javafx.scene.transform,Scale,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.transform,Scale,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.transform,Translate,Unexploited Encapsulation
Plants-Vs-Zombies,javafx.scene.transform,Translate,Missing Hierarchy
Plants-Vs-Zombies,javafx.scene.transform,Translate,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.transform,Translate,Insufficient Modularization
Plants-Vs-Zombies,com.sun.marlin,MarlinProperties,Insufficient Modularization
Plants-Vs-Zombies,com.sun.marlin,Helpers,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,Helpers,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,Helpers,Insufficient Modularization
Plants-Vs-Zombies,com.sun.marlin,PolyStack,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,IndexStack,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,FloatMath,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,Stroker,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,Stroker,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,Stroker,Insufficient Modularization
Plants-Vs-Zombies,com.sun.marlin,DoubleArrayCache,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,Reference,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.marlin,Bucket,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.marlin,RendererNoAA,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.marlin,RendererNoAA,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,RendererNoAA,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,RendererNoAA,Insufficient Modularization
Plants-Vs-Zombies,com.sun.marlin,DMarlinRenderingEngine,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,DMarlinRenderingEngine,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,ArrayCacheConst,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,TransformingPathConsumer2D,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,TransformingPathConsumer2D,Insufficient Modularization
Plants-Vs-Zombies,com.sun.marlin,ClosedPathDetector,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,PathClipFilter,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,CurveClipSplitter,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,CurveBasicMonotonizer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,RendererStats,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,RendererStats,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,RendererStatsHolder,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,IntArrayCache,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,Reference,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.marlin,Bucket,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.marlin,MergeSort,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.marlin,Renderer,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.marlin,Renderer,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,Renderer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,Renderer,Insufficient Modularization
Plants-Vs-Zombies,com.sun.marlin,ByteArrayCache,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,Reference,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.marlin,Bucket,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.marlin,Curve,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,MaskMarlinAlphaConsumer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,FloatArrayCache,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,Reference,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.marlin,Bucket,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.marlin,DPathConsumer2D,Wide Hierarchy
Plants-Vs-Zombies,com.sun.marlin,RendererContext,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.marlin,RendererContext,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,RendererContext,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,RendererSharedMemory,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,MarlinConst,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.marlin,MarlinConst,Wide Hierarchy
Plants-Vs-Zombies,com.sun.marlin,MarlinConst,Broken Modularization
Plants-Vs-Zombies,com.sun.marlin,Dasher,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin,Dasher,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,Dasher,Insufficient Modularization
Plants-Vs-Zombies,com.sun.marlin,LengthIterator,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.marlin,MarlinRenderer,Broken Hierarchy
Plants-Vs-Zombies,com.sun.marlin.stats,StatLong,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.marlin.stats,Monitor,Broken Hierarchy
Plants-Vs-Zombies,com.sun.javafx.embed,AbstractEvents,Multifaceted Abstraction
Plants-Vs-Zombies,com.sun.javafx.embed,AbstractEvents,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.javafx.embed,AbstractEvents,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.util,TempState,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.javafx.util,Utils,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.util,Utils,Insufficient Modularization
Plants-Vs-Zombies,com.sun.javafx.css,BitSet,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,BitSet,Insufficient Modularization
Plants-Vs-Zombies,com.sun.javafx.css,Change,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,ParsedValueImpl,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,ParsedValueImpl,Insufficient Modularization
Plants-Vs-Zombies,com.sun.javafx.css,StyleCache,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,StyleCacheEntry,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,Key,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.css,SubCssMetaData,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.css,StyleMap,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.javafx.css,StyleMap,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,SelectorPartitioning,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,Partition,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,Slot,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,StyleClassSet,Broken Hierarchy
Plants-Vs-Zombies,com.sun.javafx.css,PseudoClassImpl,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.css,CascadingStyle,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,CalculatedValue,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.javafx.css,StyleManager,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.javafx.css,StyleManager,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,StyleManager,Insufficient Modularization
Plants-Vs-Zombies,com.sun.javafx.css,StyleManager,Hub-like Modularization
Plants-Vs-Zombies,com.sun.javafx.css,InstanceHolder,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.javafx.css,InstanceHolder,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,StylesheetContainer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,CacheContainer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css,Cache,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.css,Key,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.css,Key,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.css,PseudoClassState,Broken Hierarchy
Plants-Vs-Zombies,com.sun.javafx.css,PseudoClassState,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.css.parser,Token,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.javafx.cursor,StandardCursorFrame,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.runtime.async,AbstractRemoteResource,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.runtime.async,AbstractRemoteResource,Broken Hierarchy
Plants-Vs-Zombies,com.sun.javafx.runtime.async,ProgressInputStream,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.runtime.eula,Eula,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk,TKSystemMenu,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk,LocalClipboard,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk,RenderJob,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,TKStage,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.javafx.tk,TKStage,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,TKStage,Insufficient Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,DummyToolkit,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk,DummyToolkit,Insufficient Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,TKDropTargetListener,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,CompletionListener,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,TKDragGestureListener,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,PrintPipeline,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,TKScene,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,FontMetrics,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk,TKClipboard,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,Toolkit,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.javafx.tk,Toolkit,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,Toolkit,Insufficient Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,Toolkit,Hub-like Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,ImageRenderingContext,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.javafx.tk,ImageRenderingContext,Broken Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,ImageRenderingContext,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,WritableImageAccessor,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,PaintAccessor,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,ImageAccessor,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk,FontLoader,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,QuantumRenderer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,PipelineRunnable,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,QuantumThreadFactory,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GlassSystemMenu,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GlassSceneDnDEventHandler,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,ScrollGestureRecognizer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,ScrollGestureRecognizer,Broken Hierarchy
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GlassWindowEventHandler,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,SceneState,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,PrimaryTimer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GlassStage,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,SwipeGestureRecognizer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,SwipeGestureRecognizer,Broken Hierarchy
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,TouchPointTracker,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GestureRecognizer,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GestureRecognizer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,TimeData,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,Struct,Broken Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,EmbeddedState,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,UploadingPainter,Broken Hierarchy
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,UploadingPainter,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GlassMenuEventHandler,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,OverlayWarningHelper,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,OverlayWarningAccessor,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,EmbeddedSceneDnD,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,OverlayWarning,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,PixelUtils,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,EmbeddedScene,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,EmbeddedScene,Insufficient Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GlassEventUtils,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,PresentingPainter,Imperative Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,PresentingPainter,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,PresentingPainter,Broken Hierarchy
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GlassTouchEventListener,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,WindowStage,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,WindowStage,Insufficient Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,PrismImageLoader2,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,PrismLoadListener,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,AsyncImageLoader,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GestureRecognizers,Broken Hierarchy
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,ZoomGestureRecognizer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,ZoomGestureRecognizer,Broken Hierarchy
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,TouchPointTracker,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,ViewPainter,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GlassScene,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GlassScene,Insufficient Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,PaintCollector,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,PerformanceTrackerDefaultImpl,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,PerformanceTrackerDummyImpl,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,CursorUtils,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GlassViewEventHandler,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,GlassViewEventHandler,Insufficient Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,KeyEventNotification,Imperative Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,KeyEventNotification,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,MouseEventNotification,Imperative Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,MouseEventNotification,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,ViewEventNotification,Imperative Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,EmbeddedSceneDT,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,EmbeddedDTAssistant,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,RotateGestureRecognizer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,RotateGestureRecognizer,Broken Hierarchy
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,TouchPointTracker,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.javafx.tk.quantum,PerformanceTrackerImpl,Unutilized Abstraction
