Project Name,Package Name,Type Name,Method Name,Code Smell
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderPaint,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderPaint,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderPaint,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderPaint,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderPaintLayers,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderStyleSeries,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderStyleSeries,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderStyleSeries,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderStyleSeries,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderStyleSeries,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderStyleSeries,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderStyleSeries,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderStyleLayers,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderStyleLayers,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,getKeyword,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,getKeyword,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderStyle,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderStyle,Complex Method
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderStyle,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,borderStyle,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,borderStyle,Complex Method
Plants-Vs-Zombies,javafx.css,CssParser,borderStyle,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,segments,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseStrokeType,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseStrokeLineJoin,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseStrokeLineJoin,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseStrokeLineJoin,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseStrokeLineCap,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageSlice,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageSlice,Complex Method
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageSlice,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageSlice,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageSlice,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageSlice,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageSlice,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageSlice,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageSlice,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageSlice,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageSliceLayers,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageWidth,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageWidth,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageWidth,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageWidth,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageWidth,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageWidth,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageWidth,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageWidth,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseBorderImageWidthLayers,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseRegion,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseRegion,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseRegion,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseURI,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseURI,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseURI,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseURILayers,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseFontSize,Complex Method
Plants-Vs-Zombies,javafx.css,CssParser,parseFontSize,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontSize,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontSize,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontSize,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontSize,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontSize,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontSize,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontSize,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontSize,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontSize,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontStyle,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseFontStyle,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseFontWeight,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseFontWeight,Complex Method
Plants-Vs-Zombies,javafx.css,CssParser,parseFontWeight,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontWeight,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontWeight,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontWeight,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontWeight,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontWeight,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontWeight,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontWeight,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontWeight,Magic Number
Plants-Vs-Zombies,javafx.css,CssParser,parseFontFamily,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseFontFamily,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseFontFamily,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseFontFamily,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parseFont,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseFont,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,parseFont,Complex Method
Plants-Vs-Zombies,javafx.css,CssParser,parseFont,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parse,Complex Method
Plants-Vs-Zombies,javafx.css,CssParser,parse,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,parse,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,fontFace,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,fontFace,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,fontFace,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,fontFace,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,fontFace,Complex Method
Plants-Vs-Zombies,javafx.css,CssParser,fontFace,Long Method
Plants-Vs-Zombies,javafx.css,CssParser,fontFace,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,fontFace,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,fontFace,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,fontFace,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,fontFace,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,fontFace,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,handleImport,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,handleImport,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,selector,Complex Method
Plants-Vs-Zombies,javafx.css,CssParser,simpleSelector,Complex Method
Plants-Vs-Zombies,javafx.css,CssParser,simpleSelector,Missing default
Plants-Vs-Zombies,javafx.css,CssParser,functionalPseudo,Missing default
Plants-Vs-Zombies,javafx.css,CssParser,combinator,Complex Method
Plants-Vs-Zombies,javafx.css,CssParser,combinator,Missing default
Plants-Vs-Zombies,javafx.css,CssParser,declarations,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,declaration,Long Statement
Plants-Vs-Zombies,javafx.css,CssParser,expr,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,skipExpr,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssParser,term,Complex Method
Plants-Vs-Zombies,javafx.css,CssParser,term,Missing default
Plants-Vs-Zombies,javafx.css,CssMetaData,CssMetaData,Long Parameter List
Plants-Vs-Zombies,javafx.css,CssMetaData,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,CssMetaData,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,CssMetaData,toString,Long Statement
Plants-Vs-Zombies,javafx.css,FontCssMetaData,createSubProperties,Long Statement
Plants-Vs-Zombies,javafx.css,FontCssMetaData,createSubProperties,Long Statement
Plants-Vs-Zombies,javafx.css,FontCssMetaData,createSubProperties,Long Statement
Plants-Vs-Zombies,javafx.css,FontCssMetaData,createSubProperties,Long Statement
Plants-Vs-Zombies,javafx.css,CssLexer,CssLexer,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,scanImportant,Complex Method
Plants-Vs-Zombies,javafx.css,CssLexer,scanImportant,Missing default
Plants-Vs-Zombies,javafx.css,CssLexer,consumeUrl,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssLexer,consumeUrl,Complex Method
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Complex Method
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Magic Number
Plants-Vs-Zombies,javafx.css,CssLexer,getType,Missing default
Plants-Vs-Zombies,javafx.css,CssLexer,skipEOL,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssLexer,readChar,Complex Conditional
Plants-Vs-Zombies,javafx.css,CssLexer,getToken,Complex Method
Plants-Vs-Zombies,javafx.css,CssLexer,getToken,Long Method
Plants-Vs-Zombies,javafx.css,CssLexer,getToken,Missing default
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Complex Method
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Magic Number
Plants-Vs-Zombies,javafx.css,UnitsState,getType,Missing default
Plants-Vs-Zombies,javafx.css,SimpleSelector,SimpleSelector,Magic Number
Plants-Vs-Zombies,javafx.css,SimpleSelector,applies,Complex Method
Plants-Vs-Zombies,javafx.css,SimpleSelector,applies,Complex Conditional
Plants-Vs-Zombies,javafx.css,SimpleSelector,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,SimpleSelector,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,SimpleSelector,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,SimpleSelector,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,SimpleSelector,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,SimpleSelector,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,Declaration,equals,Complex Conditional
Plants-Vs-Zombies,javafx.css,Declaration,equals,Complex Method
Plants-Vs-Zombies,javafx.css,Declaration,equals,Long Statement
Plants-Vs-Zombies,javafx.css,Declaration,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,Declaration,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,Declaration,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,Declaration,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,Style,equals,Complex Conditional
Plants-Vs-Zombies,javafx.css,Style,equals,Complex Conditional
Plants-Vs-Zombies,javafx.css,Style,equals,Long Statement
Plants-Vs-Zombies,javafx.css,Style,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,Style,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,Style,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,Style,toString,Long Statement
Plants-Vs-Zombies,javafx.css,Stylesheet,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,Stylesheet,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,Stylesheet,readBinary,Magic Number
Plants-Vs-Zombies,javafx.css,Stylesheet,loadBinary,Long Statement
Plants-Vs-Zombies,javafx.css,Stylesheet,loadBinary,Magic Number
Plants-Vs-Zombies,javafx.css,Stylesheet,loadBinary,Magic Number
Plants-Vs-Zombies,javafx.css,Stylesheet,loadBinary,Magic Number
Plants-Vs-Zombies,javafx.css,Stylesheet,loadBinary,Magic Number
Plants-Vs-Zombies,javafx.css,Match,Match,Magic Number
Plants-Vs-Zombies,javafx.css,Match,Match,Magic Number
Plants-Vs-Zombies,javafx.css,Selector,createSelector,Complex Method
Plants-Vs-Zombies,javafx.css,StyleConverter,readBinary,Complex Method
Plants-Vs-Zombies,javafx.css,StyleConverter,getInstance,Complex Method
Plants-Vs-Zombies,javafx.css,StyleConverter,getInstance,Long Method
Plants-Vs-Zombies,javafx.css,StyleConverter,getInstance,Missing default
Plants-Vs-Zombies,javafx.css,CompoundSelector,applies,Complex Method
Plants-Vs-Zombies,javafx.css,CompoundSelector,stateMatches,Complex Method
Plants-Vs-Zombies,javafx.css,CompoundSelector,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,CompoundSelector,hashCode,Magic Number
Plants-Vs-Zombies,javafx.css,CompoundSelector,equals,Complex Method
Plants-Vs-Zombies,javafx.css,Rule,Observables,Complex Method
Plants-Vs-Zombies,javafx.css,Rule,onChanged,Complex Method
Plants-Vs-Zombies,javafx.css,Rule,writeBinary,Magic Number
Plants-Vs-Zombies,javafx.css,Rule,readBinary,Magic Number
Plants-Vs-Zombies,javafx.css,Observables,Observables,Complex Method
Plants-Vs-Zombies,javafx.css,Observables,onChanged,Complex Method
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableBooleanProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableBooleanProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableBooleanProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableColorProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableColorProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableColorProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableColorProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableDurationProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableDurationProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableDurationProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableDurationProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEffectProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEffectProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEffectProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEffectProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEnumProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEnumProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEnumProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableFontProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableFontProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableFontProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableFontProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableInsetsProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableInsetsProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableInsetsProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableInsetsProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleablePaintProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleablePaintProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleablePaintProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleablePaintProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableNumberProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableNumberProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableNumberProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableNumberProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableStringProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableStringProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableStringProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableUrlProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableUrlProperty,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableUrlProperty,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createBooleanCssMetaData,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createColorCssMetaData,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createDurationCssMetaData,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createEffectCssMetaData,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createEnumCssMetaData,Long Parameter List
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createFontCssMetaData,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createInsetsCssMetaData,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createPaintCssMetaData,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createSizeCssMetaData,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStringCssMetaData,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createUrlCssMetaData,Long Statement
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,SimpleCssMetaData,Long Parameter List
Plants-Vs-Zombies,javafx.css,SimpleCssMetaData,SimpleCssMetaData,Long Parameter List
Plants-Vs-Zombies,javafx.css.converter,DurationConverter,convert,Missing default
Plants-Vs-Zombies,javafx.css.converter,EnumConverter,getInstance,Complex Method
Plants-Vs-Zombies,javafx.css.converter,EnumConverter,getInstance,Missing default
Plants-Vs-Zombies,javafx.css.converter,EffectConverter,convert,Complex Method
Plants-Vs-Zombies,javafx.css.converter,EffectConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,EffectConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,EffectConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,EffectConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,EffectConverter,convert,Complex Method
Plants-Vs-Zombies,javafx.css.converter,EffectConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,EffectConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,EffectConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,EffectConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,DropShadowConverter,convert,Complex Method
Plants-Vs-Zombies,javafx.css.converter,DropShadowConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,DropShadowConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,DropShadowConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,DropShadowConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,InnerShadowConverter,convert,Complex Method
Plants-Vs-Zombies,javafx.css.converter,InnerShadowConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,InnerShadowConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,InnerShadowConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,InnerShadowConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,URLConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,URLConverter,resolveRuntimeImport,Complex Conditional
Plants-Vs-Zombies,javafx.css.converter,URLConverter,resolveRuntimeImport,Empty catch clause
Plants-Vs-Zombies,javafx.css.converter,URLConverter,resolveRuntimeImport,Long Statement
Plants-Vs-Zombies,javafx.css.converter,PaintConverter,convert,Long Statement
Plants-Vs-Zombies,javafx.css.converter,PaintConverter,convert,Long Statement
Plants-Vs-Zombies,javafx.css.converter,PaintConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,PaintConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,PaintConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,PaintConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,PaintConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,PaintConverter,getInstance,Long Identifier
Plants-Vs-Zombies,javafx.css.converter,PaintConverter,convert,Long Statement
Plants-Vs-Zombies,javafx.css.converter,PaintConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,PaintConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,LinearGradientConverter,convert,Long Statement
Plants-Vs-Zombies,javafx.css.converter,LinearGradientConverter,convert,Long Statement
Plants-Vs-Zombies,javafx.css.converter,ImagePatternConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,ImagePatternConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,ImagePatternConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,ImagePatternConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,ImagePatternConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,RadialGradientConverter,convert,Long Statement
Plants-Vs-Zombies,javafx.css.converter,RadialGradientConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,RadialGradientConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,FontConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,FontConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,FontConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,FontConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,InsetsConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,InsetsConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,InsetsConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,InsetsConverter,convert,Magic Number
Plants-Vs-Zombies,javafx.css.converter,ColorConverter,convert,Empty catch clause
Plants-Vs-Zombies,javafx.animation,StrokeTransition,startable,Long Statement
Plants-Vs-Zombies,javafx.animation,KeyFrame,KeyFrame,Long Statement
Plants-Vs-Zombies,javafx.animation,KeyFrame,KeyFrame,Long Statement
Plants-Vs-Zombies,javafx.animation,KeyFrame,hashCode,Magic Number
Plants-Vs-Zombies,javafx.animation,KeyFrame,equals,Long Statement
Plants-Vs-Zombies,javafx.animation,Animation,rateProperty,Complex Method
Plants-Vs-Zombies,javafx.animation,Animation,jumpTo,Long Statement
Plants-Vs-Zombies,javafx.animation,Animation,play,Complex Method
Plants-Vs-Zombies,javafx.animation,PathTransition,interpolate,Magic Number
Plants-Vs-Zombies,javafx.animation,PathTransition,interpolate,Magic Number
Plants-Vs-Zombies,javafx.animation,PathTransition,interpolate,Magic Number
Plants-Vs-Zombies,javafx.animation,PathTransition,interpolate,Magic Number
Plants-Vs-Zombies,javafx.animation,PathTransition,startable,Long Statement
Plants-Vs-Zombies,javafx.animation,PathTransition,recomputeSegments,Long Statement
Plants-Vs-Zombies,javafx.animation,PathTransition,recomputeSegments,Magic Number
Plants-Vs-Zombies,javafx.animation,PathTransition,findSegment,Long Statement
Plants-Vs-Zombies,javafx.animation,PathTransition,findSegment,Magic Number
Plants-Vs-Zombies,javafx.animation,PathTransition,interpolate,Magic Number
Plants-Vs-Zombies,javafx.animation,PathTransition,interpolate,Magic Number
Plants-Vs-Zombies,javafx.animation,PathTransition,interpolate,Magic Number
Plants-Vs-Zombies,javafx.animation,PathTransition,normalize,Magic Number
Plants-Vs-Zombies,javafx.animation,PathTransition,normalize,Magic Number
Plants-Vs-Zombies,javafx.animation,PathTransition,normalize,Magic Number
Plants-Vs-Zombies,javafx.animation,PathTransition,Segment,Long Parameter List
Plants-Vs-Zombies,javafx.animation,PathTransition,newLineTo,Magic Number
Plants-Vs-Zombies,javafx.animation,Segment,Segment,Long Parameter List
Plants-Vs-Zombies,javafx.animation,Segment,newLineTo,Magic Number
Plants-Vs-Zombies,javafx.animation,ScaleTransition,sync,Complex Conditional
Plants-Vs-Zombies,javafx.animation,ScaleTransition,sync,Complex Conditional
