Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
Plants-Vs-Zombies,com.sun.javafx.webkit.theme,FormMenuListButton,2,0,6,4,42,7,0,2,1.0,0,4
Plants-Vs-Zombies,com.sun.javafx.webkit.theme,Skin,0,0,1,0,11,1,0,0,-1.0,0,2
Plants-Vs-Zombies,com.sun.javafx.webkit.theme,Renderer,1,0,3,2,10,3,0,0,0.6666666666666666,3,3
Plants-Vs-Zombies,com.sun.javafx.webkit.theme,ContextMenuImpl,5,0,14,4,109,24,0,0,0.2857142857142857,1,9
Plants-Vs-Zombies,com.sun.javafx.webkit.theme,MenuItemPeer,0,0,1,1,3,1,3,0,-1.0,0,0
Plants-Vs-Zombies,com.sun.javafx.webkit.theme,MenuItemImpl,1,0,2,1,10,2,0,1,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.webkit.theme,CheckMenuItemImpl,1,0,2,1,9,2,0,1,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.webkit.theme,MenuImpl,0,0,1,0,5,1,0,0,-1.0,1,0
Plants-Vs-Zombies,com.sun.javafx.webkit.theme,SeparatorImpl,1,0,2,1,11,2,0,1,0.0,0,1
Plants-Vs-Zombies,com.sun.javafx.sg.prism.web,NGWebView,4,0,7,5,57,13,0,0,0.5714285714285714,1,7
Plants-Vs-Zombies,com.sun.javafx.fxml.builder.web,WebEngineBuilder,16,0,11,11,150,19,0,0,0.18181818181818182,1,3
Plants-Vs-Zombies,com.sun.javafx.fxml.builder.web,WebViewBuilder,15,0,19,18,225,28,0,2,0.10526315789473684,0,4
Plants-Vs-Zombies,com.sun.javafx.fxml.builder.web,ParentBuilder,2,0,4,3,33,5,1,1,0.5,0,1
Plants-Vs-Zombies,com.sun.javafx.fxml.builder.web,NodeBuilder,71,0,75,73,894,146,1,0,0.02666666666666667,0,7
Plants-Vs-Zombies,com.sun.javafx.fxml.builder.web,JavaFXWebViewBuilder,2,0,3,3,30,7,0,0,0.6666666666666666,0,2
Plants-Vs-Zombies,com.sun.javafx.scene.web.behavior,HTMLEditorBehavior,1,0,3,2,19,3,0,0,0.6666666666666666,1,4
Plants-Vs-Zombies,com.sun.javafx.scene.web,Printable,4,0,10,4,47,10,0,0,0.4,1,9
Plants-Vs-Zombies,com.sun.javafx.scene.web,Peer,2,0,3,0,15,3,0,0,0.6666666666666666,0,3
Plants-Vs-Zombies,com.sun.javafx.scene.web,PrintableHelper,2,0,9,2,34,10,0,0,0.5555555555555556,2,6
Plants-Vs-Zombies,com.sun.javafx.scene.web,PrintableAccessor,0,0,3,0,5,3,0,0,-1.0,1,3
Plants-Vs-Zombies,com.sun.javafx.scene.web,Debugger,0,0,5,0,32,5,0,0,-1.0,0,1
Plants-Vs-Zombies,com.sun.java.scene.web,WebViewHelper,2,0,15,2,51,16,0,0,0.5333333333333333,1,8
Plants-Vs-Zombies,com.sun.java.scene.web,WebViewAccessor,0,0,6,0,8,6,0,0,-1.0,1,5
Plants-Vs-Zombies,javafx.embed.swing,SwingNode,27,0,59,35,648,120,0,0,0.2033898305084746,9,29
Plants-Vs-Zombies,javafx.embed.swing,SwingNodeWindowFocusListener,1,0,3,2,24,5,0,0,0.0,1,3
Plants-Vs-Zombies,javafx.embed.swing,PostEventAction,1,0,2,1,11,2,0,0,0.0,0,1
Plants-Vs-Zombies,javafx.embed.swing,SwingMouseEventHandler,1,0,1,1,39,8,0,0,0.0,0,3
Plants-Vs-Zombies,javafx.embed.swing,SwingScrollEventHandler,0,0,2,1,29,6,0,0,-1.0,0,3
Plants-Vs-Zombies,javafx.embed.swing,SwingKeyEventHandler,0,0,1,1,30,7,0,0,-1.0,0,2
Plants-Vs-Zombies,javafx.embed.swing,InputMethodSupport,1,0,10,10,67,18,0,0,0.4,1,3
Plants-Vs-Zombies,javafx.embed.swing,InputMethodRequestsAdapter,1,0,8,8,42,13,0,0,0.25,0,2
Plants-Vs-Zombies,javafx.embed.swing,JFXPanel,24,0,49,21,697,134,0,0,0.16326530612244897,3,22
Plants-Vs-Zombies,javafx.embed.swing,HostContainer,0,0,11,10,113,25,0,0,-1.0,1,8
Plants-Vs-Zombies,javafx.embed.swing,SwingFXUtils,0,0,6,2,176,41,0,0,-1.0,3,8
Plants-Vs-Zombies,com.sun.javafx.embed.swing,Disposer,3,0,3,3,53,5,0,0,0.0,2,2
Plants-Vs-Zombies,com.sun.javafx.embed.swing,SwingDragSource,1,0,5,2,23,5,0,1,0.6,1,2
Plants-Vs-Zombies,com.sun.javafx.embed.swing,SwingNodeHelper,3,0,41,19,153,47,0,0,0.5365853658536586,10,8
Plants-Vs-Zombies,com.sun.javafx.embed.swing,SwingNodeAccessor,0,0,17,0,19,17,0,0,-1.0,1,4
Plants-Vs-Zombies,com.sun.javafx.embed.swing,CachingTransferable,1,0,8,8,41,9,1,0,0.0,3,2
Plants-Vs-Zombies,com.sun.javafx.embed.swing,SwingCursors,0,0,3,2,96,39,0,0,-1.0,5,6
Plants-Vs-Zombies,com.sun.javafx.embed.swing,DataFlavorUtils,1,0,14,3,185,41,0,0,0.35714285714285715,4,2
Plants-Vs-Zombies,com.sun.javafx.embed.swing,ByteBufferInputStream,1,0,4,3,22,6,0,0,0.0,0,0
Plants-Vs-Zombies,com.sun.javafx.embed.swing,SwingFXUtilsImpl,1,0,3,2,15,3,0,0,0.0,1,2
Plants-Vs-Zombies,com.sun.javafx.embed.swing,FXDnD,2,1,6,6,38,8,0,0,0.3333333333333333,4,2
Plants-Vs-Zombies,com.sun.javafx.embed.swing,DisposerRecord,0,0,1,1,6,1,0,0,-1.0,1,0
Plants-Vs-Zombies,com.sun.javafx.embed.swing,SwingEvents,0,0,12,12,217,70,0,0,-1.0,5,6
Plants-Vs-Zombies,com.sun.javafx.embed.swing,SwingDnD,8,0,28,20,247,44,0,0,0.14285714285714285,6,8
Plants-Vs-Zombies,com.sun.javafx.embed.swing,StubDragGestureRecognizer,0,0,3,0,11,3,0,0,-1.0,0,1
Plants-Vs-Zombies,com.sun.javafx.embed.swing,DnDTransferable,0,0,3,3,30,4,0,0,-1.0,0,1
Plants-Vs-Zombies,com.sun.javafx.embed.swing.newimpl,JFXPanelInteropN,0,0,5,5,17,5,0,0,-1.0,1,1
Plants-Vs-Zombies,com.sun.javafx.embed.swing.newimpl,SwingFXUtilsImplInteropN,1,0,6,6,39,8,0,0,0.8333333333333334,1,4
Plants-Vs-Zombies,com.sun.javafx.embed.swing.newimpl,FwSecondaryLoop,1,0,2,2,23,4,0,0,0.0,2,3
Plants-Vs-Zombies,com.sun.javafx.embed.swing.newimpl,FXDispatcher,0,0,3,3,11,3,0,0,-1.0,0,1
Plants-Vs-Zombies,com.sun.javafx.embed.swing.newimpl,SwingNodeInteropN,10,0,44,39,289,63,0,0,0.4090909090909091,2,11
Plants-Vs-Zombies,com.sun.javafx.embed.swing.newimpl,OptionalMethod,2,0,4,3,37,5,0,0,0.0,1,0
Plants-Vs-Zombies,com.sun.javafx.embed.swing.newimpl,SwingNodeDisposer,1,0,2,1,12,3,0,0,0.0,0,0
Plants-Vs-Zombies,com.sun.javafx.embed.swing.newimpl,SwingNodeContent,3,0,20,18,143,36,0,0,0.0,0,9
Plants-Vs-Zombies,com.sun.javafx.embed.swing.newimpl,FXDnDInteropN,29,3,37,24,349,66,0,0,0.3783783783783784,4,17
Plants-Vs-Zombies,com.sun.javafx.embed.swing.newimpl,ComponentMapper,3,3,1,0,30,6,0,0,0.0,2,2
Plants-Vs-Zombies,com.sun.javafx.embed.swing.newimpl,FXDragGestureRecognizer,0,0,5,1,45,12,0,0,-1.0,1,2
Plants-Vs-Zombies,com.sun.javafx.embed.swing.newimpl,FXDragSourceContextPeer,2,0,6,2,30,8,0,0,1.0,2,7
Plants-Vs-Zombies,com.sun.javafx.embed.swing.newimpl,FXDropTargetContextPeer,7,0,12,11,89,23,0,0,0.3333333333333333,2,9
Plants-Vs-Zombies,javafx.css,Size,2,0,13,10,114,19,0,0,0.0,18,2
Plants-Vs-Zombies,javafx.css,SimpleStyleableBooleanProperty,5,0,7,7,72,7,0,2,0.0,0,1
Plants-Vs-Zombies,javafx.css,PseudoClass,0,0,3,3,25,3,0,0,-1.0,44,1
Plants-Vs-Zombies,javafx.css,StyleableProperty,0,0,3,0,24,3,7,0,-1.0,7,0
Plants-Vs-Zombies,javafx.css,SimpleStyleableDoubleProperty,5,0,7,7,72,7,0,2,0.0,0,1
Plants-Vs-Zombies,javafx.css,CssParser,24,0,123,16,3418,880,0,0,0.024390243902439025,7,52
Plants-Vs-Zombies,javafx.css,ParseException,2,0,3,1,29,7,0,0,0.6666666666666666,1,2
Plants-Vs-Zombies,javafx.css,Term,5,0,3,1,40,8,0,0,0.6666666666666666,2,2
Plants-Vs-Zombies,javafx.css,ParseError,6,0,16,8,101,16,4,0,0.0,1,2
Plants-Vs-Zombies,javafx.css,StylesheetParsingError,1,0,3,1,17,3,0,1,0.0,0,0
Plants-Vs-Zombies,javafx.css,InlineStyleParsingError,1,0,3,1,18,3,0,1,0.0,0,1
Plants-Vs-Zombies,javafx.css,StringParsingError,1,0,3,1,16,3,0,1,0.0,0,0
Plants-Vs-Zombies,javafx.css,PropertySetError,2,0,4,2,27,4,0,1,0.0,0,2
Plants-Vs-Zombies,javafx.css,StyleClass,2,0,4,4,38,4,0,0,0.0,2,0
Plants-Vs-Zombies,javafx.css,Styleable,0,0,8,0,51,8,0,0,-1.0,15,0
Plants-Vs-Zombies,javafx.css,StyleableDoubleProperty,1,0,6,6,50,6,1,1,0.5,1,1
Plants-Vs-Zombies,javafx.css,StyleableBooleanProperty,1,0,6,6,50,6,1,1,0.5,0,1
Plants-Vs-Zombies,javafx.css,CssMetaData,5,0,15,11,148,20,2,0,0.2,140,3
Plants-Vs-Zombies,javafx.css,FontCssMetaData,0,0,10,9,60,10,0,1,-1.0,5,6
Plants-Vs-Zombies,javafx.css,CssLexer,112,0,15,4,614,122,0,0,0.26666666666666666,1,3
Plants-Vs-Zombies,javafx.css,UnitsState,3,0,3,2,78,23,0,0,0.6666666666666666,0,2
Plants-Vs-Zombies,javafx.css,SimpleSelector,8,0,18,12,257,55,0,1,0.1111111111111111,5,8
Plants-Vs-Zombies,javafx.css,StyleableObjectProperty,1,0,6,6,50,6,1,1,0.5,0,1
Plants-Vs-Zombies,javafx.css,SimpleStyleableIntegerProperty,5,0,7,7,72,7,0,2,0.0,0,1
Plants-Vs-Zombies,javafx.css,StyleableFloatProperty,1,0,6,6,50,6,1,1,0.5,0,1
Plants-Vs-Zombies,javafx.css,FontFace,0,0,1,0,11,1,0,0,-1.0,2,0
Plants-Vs-Zombies,javafx.css,Declaration,4,0,12,7,137,28,0,0,0.16666666666666666,7,6
Plants-Vs-Zombies,javafx.css,Style,2,0,6,6,60,11,0,0,0.0,3,3
Plants-Vs-Zombies,javafx.css,Stylesheet,6,0,19,11,273,48,0,0,0.15789473684210525,9,7
Plants-Vs-Zombies,javafx.css,SimpleStyleableStringProperty,5,0,7,7,72,7,0,2,0.0,0,1
Plants-Vs-Zombies,javafx.css,Match,5,0,5,4,55,7,0,0,0.0,4,4
Plants-Vs-Zombies,javafx.css,SimpleStyleableFloatProperty,5,0,7,7,72,7,0,2,0.0,0,1
Plants-Vs-Zombies,javafx.css,Selector,5,0,13,8,173,31,2,0,0.7692307692307693,19,7
Plants-Vs-Zombies,javafx.css,UniversalSelector,1,0,0,0,3,0,0,0,-1.0,1,1
Plants-Vs-Zombies,javafx.css,StyleConverter,4,1,24,21,429,106,0,0,0.7916666666666666,17,38
Plants-Vs-Zombies,javafx.css,StringStore,2,1,4,4,67,10,0,0,0.75,6,0
Plants-Vs-Zombies,javafx.css,StyleableIntegerProperty,1,0,6,6,50,6,1,1,0.5,0,1
Plants-Vs-Zombies,javafx.css,StyleableStringProperty,1,0,6,6,50,6,1,1,0.5,4,1
Plants-Vs-Zombies,javafx.css,CompoundSelector,3,0,14,8,171,52,0,1,0.21428571428571427,2,6
Plants-Vs-Zombies,javafx.css,ParsedValue,2,0,6,5,62,6,0,0,0.5,56,2
Plants-Vs-Zombies,javafx.css,SimpleStyleableLongProperty,5,0,7,7,72,7,0,2,0.0,0,1
Plants-Vs-Zombies,javafx.css,Rule,9,0,18,5,268,67,0,0,0.1111111111111111,12,9
Plants-Vs-Zombies,javafx.css,Observables,3,0,5,0,65,31,0,0,0.0,1,6
Plants-Vs-Zombies,javafx.css,StyleableLongProperty,1,0,6,6,50,6,1,1,0.5,0,1
Plants-Vs-Zombies,javafx.css,SimpleStyleableObjectProperty,5,0,7,7,72,7,0,2,0.0,0,1
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,4,0,85,81,1164,124,0,0,0.023529411764705882,0,9
Plants-Vs-Zombies,javafx.css,SimpleCssMetaData,1,0,3,2,24,5,0,1,0.0,0,2
Plants-Vs-Zombies,javafx.css.converter,ShapeConverter,2,0,4,3,33,7,0,0,1.0,1,5
Plants-Vs-Zombies,javafx.css.converter,DurationConverter,1,0,4,3,44,7,0,0,1.0,4,6
Plants-Vs-Zombies,javafx.css.converter,Holder,1,0,0,0,3,0,0,0,-1.0,29,1
Plants-Vs-Zombies,javafx.css.converter,StringConverter,2,0,8,6,57,10,0,0,0.875,8,6
Plants-Vs-Zombies,javafx.css.converter,Holder,2,0,0,0,4,0,0,0,-1.0,0,2
Plants-Vs-Zombies,javafx.css.converter,SequenceConverter,0,0,4,3,27,5,0,0,-1.0,11,4
Plants-Vs-Zombies,javafx.css.converter,EnumConverter,2,0,8,8,147,37,0,0,0.25,3,7
Plants-Vs-Zombies,javafx.css.converter,SizeConverter,2,0,8,6,54,9,0,0,1.0,7,5
Plants-Vs-Zombies,javafx.css.converter,Holder,2,0,0,0,4,0,0,0,-1.0,0,2
Plants-Vs-Zombies,javafx.css.converter,SequenceConverter,0,0,4,3,27,5,0,0,-1.0,0,3
Plants-Vs-Zombies,javafx.css.converter,EffectConverter,4,0,13,10,139,28,2,0,1.0,4,10
Plants-Vs-Zombies,javafx.css.converter,Holder,3,0,0,0,5,0,0,0,-1.0,0,3
Plants-Vs-Zombies,javafx.css.converter,DropShadowConverter,0,0,4,3,51,11,0,1,-1.0,2,6
Plants-Vs-Zombies,javafx.css.converter,InnerShadowConverter,0,0,4,3,51,11,0,1,-1.0,2,6
Plants-Vs-Zombies,javafx.css.converter,URLConverter,2,0,10,6,150,26,0,0,0.7,8,11
Plants-Vs-Zombies,javafx.css.converter,Holder,2,0,0,0,4,0,0,0,-1.0,0,2
Plants-Vs-Zombies,javafx.css.converter,SequenceConverter,0,0,4,3,27,5,0,0,-1.0,0,4
Plants-Vs-Zombies,javafx.css.converter,PaintConverter,6,0,24,18,218,37,0,0,1.0,5,14
Plants-Vs-Zombies,javafx.css.converter,Holder,6,0,0,0,8,0,0,0,-1.0,0,6
Plants-Vs-Zombies,javafx.css.converter,SequenceConverter,0,0,4,3,27,5,0,0,-1.0,0,4
Plants-Vs-Zombies,javafx.css.converter,LinearGradientConverter,0,0,4,3,38,6,0,0,-1.0,2,6
Plants-Vs-Zombies,javafx.css.converter,ImagePatternConverter,0,0,4,3,37,6,0,0,-1.0,2,6
Plants-Vs-Zombies,javafx.css.converter,RepeatingImagePatternConverter,0,0,4,3,31,6,0,0,-1.0,2,5
Plants-Vs-Zombies,javafx.css.converter,RadialGradientConverter,0,0,4,3,51,9,0,0,-1.0,2,6
Plants-Vs-Zombies,javafx.css.converter,BooleanConverter,1,0,4,3,26,4,0,0,1.0,5,4
Plants-Vs-Zombies,javafx.css.converter,Holder,1,0,0,0,3,0,0,0,-1.0,0,1
Plants-Vs-Zombies,javafx.css.converter,DeriveColorConverter,1,0,4,3,28,4,0,0,1.0,4,7
Plants-Vs-Zombies,javafx.css.converter,Holder,1,0,0,0,3,0,0,0,-1.0,0,1
Plants-Vs-Zombies,javafx.css.converter,FontConverter,4,0,17,13,175,28,0,0,0.8235294117647058,6,9
Plants-Vs-Zombies,javafx.css.converter,Holder,1,0,0,0,3,0,0,0,-1.0,0,1
Plants-Vs-Zombies,javafx.css.converter,FontStyleConverter,1,0,4,3,42,6,0,0,1.0,3,4
Plants-Vs-Zombies,javafx.css.converter,Holder,1,0,0,0,3,0,0,0,-1.0,0,1
Plants-Vs-Zombies,javafx.css.converter,FontWeightConverter,1,0,4,3,42,6,0,0,1.0,3,4
Plants-Vs-Zombies,javafx.css.converter,Holder,1,0,0,0,3,0,0,0,-1.0,0,1
Plants-Vs-Zombies,javafx.css.converter,FontSizeConverter,1,0,4,3,26,4,0,0,1.0,3,4
Plants-Vs-Zombies,javafx.css.converter,Holder,1,0,0,0,3,0,0,0,-1.0,0,1
Plants-Vs-Zombies,javafx.css.converter,InsetsConverter,2,0,8,6,58,9,0,0,0.875,7,6
Plants-Vs-Zombies,javafx.css.converter,Holder,2,0,0,0,4,0,0,0,-1.0,0,2
Plants-Vs-Zombies,javafx.css.converter,SequenceConverter,0,0,4,3,27,5,0,0,-1.0,0,5
Plants-Vs-Zombies,javafx.css.converter,LadderConverter,1,0,4,3,31,5,0,0,1.0,4,7
Plants-Vs-Zombies,javafx.css.converter,Holder,1,0,0,0,3,0,0,0,-1.0,0,1
Plants-Vs-Zombies,javafx.css.converter,StopConverter,1,0,4,3,28,4,0,0,1.0,4,5
Plants-Vs-Zombies,javafx.css.converter,Holder,1,0,0,0,3,0,0,0,-1.0,0,1
Plants-Vs-Zombies,javafx.css.converter,ColorConverter,1,0,4,3,44,8,0,0,1.0,3,5
Plants-Vs-Zombies,javafx.css.converter,Holder,1,0,0,0,3,0,0,0,-1.0,0,1
Plants-Vs-Zombies,javafx.css.converter,CursorConverter,1,0,4,3,38,6,0,0,1.0,3,5
Plants-Vs-Zombies,javafx.css.converter,Holder,1,0,0,0,3,0,0,0,-1.0,0,1
Plants-Vs-Zombies,javafx.css.converter,DeriveSizeConverter,1,0,4,3,28,4,0,0,1.0,3,4
Plants-Vs-Zombies,javafx.css.converter,Holder,1,0,0,0,3,0,0,0,-1.0,0,1
Plants-Vs-Zombies,javafx.animation,Interpolatable,0,0,1,1,13,1,0,0,-1.0,0,0
Plants-Vs-Zombies,javafx.animation,Transition,3,0,14,5,86,18,10,1,0.35714285714285715,1,3
Plants-Vs-Zombies,javafx.animation,FillTransition,11,0,24,20,190,39,0,2,0.125,0,5
Plants-Vs-Zombies,javafx.animation,AnimationTimer,4,0,6,5,55,9,0,0,0.3333333333333333,4,4
Plants-Vs-Zombies,javafx.animation,AnimationTimerReceiver,0,0,1,1,12,2,0,0,-1.0,1,1
Plants-Vs-Zombies,javafx.animation,AnimationAccessorImpl,0,0,5,5,17,5,0,0,-1.0,1,1
Plants-Vs-Zombies,javafx.animation,PauseTransition,2,0,9,9,67,13,0,2,0.4444444444444444,1,2
Plants-Vs-Zombies,javafx.animation,StrokeTransition,11,0,24,20,190,39,0,2,0.125,0,5
Plants-Vs-Zombies,javafx.animation,Timeline,2,0,12,6,106,20,0,1,0.0,40,6
Plants-Vs-Zombies,javafx.animation,KeyFrame,6,0,12,12,171,22,0,0,0.0,16,4
Plants-Vs-Zombies,javafx.animation,RotateTransition,16,0,28,24,200,44,0,2,0.10714285714285714,0,5
Plants-Vs-Zombies,javafx.animation,Animation,40,1,95,58,744,167,2,0,0.18947368421052632,18,19
Plants-Vs-Zombies,javafx.animation,CurrentRateProperty,1,0,4,3,16,4,0,0,0.75,0,0
Plants-Vs-Zombies,javafx.animation,AnimationReadOnlyProperty,2,0,5,3,21,5,0,0,0.4,0,0
Plants-Vs-Zombies,javafx.animation,CurrentTimeProperty,0,0,4,4,14,4,0,0,-1.0,1,0
Plants-Vs-Zombies,javafx.animation,PathTransition,22,0,32,24,314,59,0,2,0.125,2,9
Plants-Vs-Zombies,javafx.animation,Segment,9,0,6,5,52,8,0,0,0.3333333333333333,2,2
Plants-Vs-Zombies,javafx.animation,ScaleTransition,30,0,43,40,332,74,0,2,0.06976744186046512,0,4
Plants-Vs-Zombies,javafx.animation,SequentialTransition,21,0,28,9,582,130,0,2,0.14285714285714285,3,14
Plants-Vs-Zombies,javafx.animation,Interpolator,13,5,21,13,190,26,0,0,0.6190476190476191,20,2
Plants-Vs-Zombies,javafx.animation,ParallelTransition,18,0,27,9,430,97,0,2,0.14814814814814814,4,14
Plants-Vs-Zombies,javafx.animation,FadeTransition,14,0,25,21,183,40,0,2,0.12,8,4
Plants-Vs-Zombies,javafx.animation,TranslateTransition,30,0,43,40,332,74,0,2,0.06976744186046512,0,4
Plants-Vs-Zombies,javafx.animation,KeyValue,5,0,10,9,110,14,0,0,0.0,20,3
Plants-Vs-Zombies,javafx.print,PageLayout,6,0,13,11,140,22,0,0,0.0,10,2
Plants-Vs-Zombies,javafx.print,PageRange,2,0,10,8,74,17,0,0,0.0,3,1
Plants-Vs-Zombies,javafx.print,PrinterAttributes,1,0,20,19,143,20,0,0,0.0,3,1
Plants-Vs-Zombies,javafx.print,PrintResolution,2,0,6,5,50,7,0,0,0.0,5,1
Plants-Vs-Zombies,javafx.print,Paper,24,20,8,6,145,13,0,0,0.0,7,1
Plants-Vs-Zombies,javafx.print,PrinterJob,4,0,25,20,241,43,0,0,0.24,7,11
Plants-Vs-Zombies,javafx.print,PaperSource,10,9,3,2,61,4,0,0,0.0,5,1
Plants-Vs-Zombies,javafx.print,JobSettings,39,0,83,79,782,219,0,0,0.42168674698795183,3,12
Plants-Vs-Zombies,javafx.print,Printer,4,0,19,15,306,47,0,0,0.3684210526315789,10,8
Plants-Vs-Zombies,javafx.concurrent,EventHelper,8,0,33,0,173,34,0,0,0.21212121212121213,2,2
Plants-Vs-Zombies,javafx.concurrent,ScheduledService,17,3,43,31,353,60,0,2,0.046511627906976744,1,9
Plants-Vs-Zombies,javafx.concurrent,Worker,0,0,19,19,130,19,2,0,-1.0,1,0
Plants-Vs-Zombies,javafx.concurrent,Service,21,0,65,49,594,80,1,1,0.09230769230769231,1,12
Plants-Vs-Zombies,javafx.concurrent,Task,19,0,72,45,630,99,0,1,0.041666666666666664,4,12
Plants-Vs-Zombies,javafx.concurrent,ProgressUpdate,2,0,1,0,11,1,0,0,0.0,0,0
Plants-Vs-Zombies,javafx.concurrent,TaskCallable,1,0,2,1,55,4,0,0,1.0,1,1
Plants-Vs-Zombies,javafx.concurrent,WorkerStateEvent,7,7,2,2,49,2,0,0,1.0,1,4
Plants-Vs-Zombies,javafx.stage,FileChooser,7,0,24,21,207,40,0,0,0.125,2,8
Plants-Vs-Zombies,javafx.stage,ExtensionFilter,2,0,5,4,69,12,0,0,0.0,5,1
Plants-Vs-Zombies,javafx.stage,WindowEvent,7,6,5,5,70,5,0,0,0.6,9,5
Plants-Vs-Zombies,javafx.stage,Stage,22,0,95,73,647,152,0,1,0.24210526315789474,15,17
Plants-Vs-Zombies,javafx.stage,ResizableProperty,1,0,4,2,23,6,0,0,0.75,0,1
Plants-Vs-Zombies,javafx.stage,Window,52,0,160,115,1048,216,2,0,0.23125,46,31
Plants-Vs-Zombies,javafx.stage,SceneModel,1,0,4,2,44,12,0,0,0.75,1,7
Plants-Vs-Zombies,javafx.stage,TKBoundsConfigurator,11,0,15,13,111,18,0,0,0.0,1,1
Plants-Vs-Zombies,javafx.stage,PopupWindow,27,0,84,45,700,143,1,1,0.13095238095238096,5,36
Plants-Vs-Zombies,javafx.stage,PopupEventRedirector,2,0,7,1,84,24,0,0,0.0,0,12
Plants-Vs-Zombies,javafx.stage,Popup,0,0,2,2,17,2,0,2,-1.0,1,0
Plants-Vs-Zombies,javafx.stage,DirectoryChooser,2,0,8,8,51,10,0,0,0.25,0,4
Plants-Vs-Zombies,javafx.stage,Screen,10,0,17,12,225,32,0,0,0.11764705882352941,10,6
Plants-Vs-Zombies,javafx.geometry,BoundingBox,1,0,16,16,140,25,0,1,0.375,2,4
Plants-Vs-Zombies,javafx.geometry,Point2D,4,1,25,25,294,35,0,0,0.0,35,1
Plants-Vs-Zombies,javafx.geometry,Dimension2D,3,0,6,6,75,9,0,0,0.0,6,1
Plants-Vs-Zombies,javafx.geometry,Insets,6,1,9,9,104,12,0,0,0.0,37,1
Plants-Vs-Zombies,javafx.geometry,Point3D,5,1,26,26,322,36,0,0,0.0,34,1
Plants-Vs-Zombies,javafx.geometry,Bounds,9,0,24,23,218,24,1,0,0.5,34,3
Plants-Vs-Zombies,javafx.geometry,Rectangle2D,8,1,16,16,178,23,0,0,0.0,21,2
Plants-Vs-Zombies,javafx.application,HostServices,1,0,5,4,47,5,0,0,0.4,1,2
Plants-Vs-Zombies,javafx.application,Application,4,2,15,15,170,22,1,0,0.9333333333333333,14,7
Plants-Vs-Zombies,javafx.application,Parameters,0,0,4,4,26,4,0,0,-1.0,1,0
Plants-Vs-Zombies,javafx.application,Platform,1,0,15,14,140,18,0,0,0.9333333333333333,68,3
Plants-Vs-Zombies,javafx.application,Preloader,8,0,18,16,196,21,0,1,0.3888888888888889,1,5
Plants-Vs-Zombies,javafx.application,PreloaderNotification,0,0,0,0,6,0,3,0,-1.0,3,0
Plants-Vs-Zombies,javafx.application,ErrorNotification,3,0,5,5,57,8,0,1,0.0,1,0
Plants-Vs-Zombies,javafx.application,ProgressNotification,2,0,4,2,38,4,0,1,0.0,1,0
Plants-Vs-Zombies,javafx.application,StateChangeNotification,2,0,4,4,53,4,0,1,0.0,2,1
Plants-Vs-Zombies,javafx.scene.paint,Stop,4,0,8,6,155,32,0,0,0.25,10,2
Plants-Vs-Zombies,javafx.scene.paint,ImagePattern,7,0,13,9,119,18,0,1,0.0,4,3
Plants-Vs-Zombies,javafx.scene.paint,Material,1,0,9,3,41,10,1,0,0.4444444444444444,4,4
Plants-Vs-Zombies,javafx.scene.paint,RadialGradient,11,0,17,15,283,39,0,1,0.11764705882352941,6,4
Plants-Vs-Zombies,javafx.scene.paint,Paint,0,0,11,6,69,14,4,0,-1.0,47,5
Plants-Vs-Zombies,javafx.scene.paint,PhongMaterial,24,0,36,31,319,73,0,1,0.05555555555555555,1,9
Plants-Vs-Zombies,javafx.scene.paint,Color,160,148,42,33,1146,85,0,1,0.07142857142857142,82,4
Plants-Vs-Zombies,javafx.scene.paint,NamedColors,1,0,1,0,6,1,0,0,0.0,1,0
Plants-Vs-Zombies,javafx.scene.paint,LinearGradient,10,0,16,14,300,46,0,1,0.125,7,4
Plants-Vs-Zombies,javafx.scene,LightBase,5,0,28,12,236,54,3,1,0.35714285714285715,4,18
Plants-Vs-Zombies,javafx.scene,Node,161,1,783,604,5689,1243,4,0,0.15964240102171137,338,87
Plants-Vs-Zombies,javafx.scene,ReadOnlyObjectWrapperManualFire,0,0,4,3,13,4,0,0,-1.0,1,0
Plants-Vs-Zombies,javafx.scene,NodeTransformation,16,0,81,72,402,119,0,0,0.5802469135802469,1,13
Plants-Vs-Zombies,javafx.scene,LocalToSceneTransformProperty,3,0,9,6,75,18,0,1,0.4444444444444444,0,5
Plants-Vs-Zombies,javafx.scene,EffectiveOrientationProperty,0,0,4,4,14,4,0,0,-1.0,2,0
Plants-Vs-Zombies,javafx.scene,MiscProperties,16,0,62,53,328,98,0,0,0.6935483870967742,1,16
Plants-Vs-Zombies,javafx.scene,FocusedProperty,3,0,6,5,42,10,0,0,0.5,1,3
Plants-Vs-Zombies,javafx.scene,TreeVisiblePropertyReadOnly,2,0,6,5,26,7,0,0,0.0,0,3
Plants-Vs-Zombies,javafx.scene,StyleableProperties,16,0,33,33,172,33,0,0,1.0,3,4
Plants-Vs-Zombies,javafx.scene,LazyTransformProperty,7,0,11,7,48,14,1,0,0.0,2,4
Plants-Vs-Zombies,javafx.scene,LazyBoundsProperty,3,0,7,6,31,9,0,0,0.0,2,4
