Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
Plants-Vs-Zombies,javafx.css,CssMetaData,getConverter,3,1,0
Plants-Vs-Zombies,javafx.css,CssMetaData,getInitialValue,3,1,1
Plants-Vs-Zombies,javafx.css,CssMetaData,getSubProperties,3,1,0
Plants-Vs-Zombies,javafx.css,CssMetaData,isInherits,3,1,0
Plants-Vs-Zombies,javafx.css,CssMetaData,CssMetaData,10,2,5
Plants-Vs-Zombies,javafx.css,CssMetaData,CssMetaData,3,1,4
Plants-Vs-Zombies,javafx.css,CssMetaData,CssMetaData,3,1,3
Plants-Vs-Zombies,javafx.css,CssMetaData,CssMetaData,3,1,2
Plants-Vs-Zombies,javafx.css,CssMetaData,equals,13,4,1
Plants-Vs-Zombies,javafx.css,CssMetaData,hashCode,5,1,0
Plants-Vs-Zombies,javafx.css,CssMetaData,toString,3,1,0
Plants-Vs-Zombies,javafx.css,FontCssMetaData,FontCssMetaData,3,1,2
Plants-Vs-Zombies,javafx.css,FontCssMetaData,createSubProperties,45,1,2
Plants-Vs-Zombies,javafx.css,FontCssMetaData,isSettable,3,1,1
Plants-Vs-Zombies,javafx.css,FontCssMetaData,getStyleableProperty,3,1,1
Plants-Vs-Zombies,javafx.css,FontCssMetaData,isSettable,3,1,1
Plants-Vs-Zombies,javafx.css,FontCssMetaData,getStyleableProperty,3,1,1
Plants-Vs-Zombies,javafx.css,FontCssMetaData,isSettable,3,1,1
Plants-Vs-Zombies,javafx.css,FontCssMetaData,getStyleableProperty,3,1,1
Plants-Vs-Zombies,javafx.css,FontCssMetaData,isSettable,3,1,1
Plants-Vs-Zombies,javafx.css,FontCssMetaData,getStyleableProperty,3,1,1
Plants-Vs-Zombies,javafx.css,CssLexer,accepts,3,1,1
Plants-Vs-Zombies,javafx.css,CssLexer,getType,11,2,0
Plants-Vs-Zombies,javafx.css,CssLexer,createStateMap,16,1,0
Plants-Vs-Zombies,javafx.css,CssLexer,CssLexer,5,1,0
Plants-Vs-Zombies,javafx.css,CssLexer,setReader,14,1,1
Plants-Vs-Zombies,javafx.css,CssLexer,scanImportant,56,15,0
Plants-Vs-Zombies,javafx.css,CssLexer,consumeUrl,95,27,0
Plants-Vs-Zombies,javafx.css,CssLexer,UnitsState,3,1,0
Plants-Vs-Zombies,javafx.css,CssLexer,getType,55,16,0
Plants-Vs-Zombies,javafx.css,CssLexer,accepts,15,6,1
Plants-Vs-Zombies,javafx.css,CssLexer,skipComment,15,4,0
Plants-Vs-Zombies,javafx.css,CssLexer,skipEOL,9,3,0
Plants-Vs-Zombies,javafx.css,CssLexer,readChar,13,2,0
Plants-Vs-Zombies,javafx.css,CssLexer,nextToken,16,4,0
Plants-Vs-Zombies,javafx.css,CssLexer,getToken,168,38,0
Plants-Vs-Zombies,javafx.css,UnitsState,UnitsState,3,1,0
Plants-Vs-Zombies,javafx.css,UnitsState,getType,55,16,0
Plants-Vs-Zombies,javafx.css,UnitsState,accepts,15,6,1
Plants-Vs-Zombies,javafx.css,SimpleSelector,getName,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleSelector,getStyleClasses,8,2,0
Plants-Vs-Zombies,javafx.css,SimpleSelector,getStyleClassSet,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleSelector,getId,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleSelector,getPseudoClassStates,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleSelector,getPseudoclasses,14,4,0
Plants-Vs-Zombies,javafx.css,SimpleSelector,getNodeOrientation,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleSelector,SimpleSelector,30,6,4
Plants-Vs-Zombies,javafx.css,SimpleSelector,createMatch,5,1,0
Plants-Vs-Zombies,javafx.css,SimpleSelector,applies,32,11,1
Plants-Vs-Zombies,javafx.css,SimpleSelector,applies,10,3,3
Plants-Vs-Zombies,javafx.css,SimpleSelector,stateMatches,3,1,2
Plants-Vs-Zombies,javafx.css,SimpleSelector,matchStyleClasses,3,1,1
Plants-Vs-Zombies,javafx.css,SimpleSelector,equals,22,7,1
Plants-Vs-Zombies,javafx.css,SimpleSelector,hashCode,9,1,0
Plants-Vs-Zombies,javafx.css,SimpleSelector,toString,20,5,0
Plants-Vs-Zombies,javafx.css,SimpleSelector,writeBinary,24,5,2
Plants-Vs-Zombies,javafx.css,SimpleSelector,readBinary,15,3,3
Plants-Vs-Zombies,javafx.css,StyleableObjectProperty,StyleableObjectProperty,3,1,0
Plants-Vs-Zombies,javafx.css,StyleableObjectProperty,StyleableObjectProperty,3,1,1
Plants-Vs-Zombies,javafx.css,StyleableObjectProperty,applyStyle,4,1,2
Plants-Vs-Zombies,javafx.css,StyleableObjectProperty,bind,4,1,1
Plants-Vs-Zombies,javafx.css,StyleableObjectProperty,set,4,1,1
Plants-Vs-Zombies,javafx.css,StyleableObjectProperty,getStyleOrigin,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleStyleableIntegerProperty,SimpleStyleableIntegerProperty,3,1,1
Plants-Vs-Zombies,javafx.css,SimpleStyleableIntegerProperty,SimpleStyleableIntegerProperty,3,1,2
Plants-Vs-Zombies,javafx.css,SimpleStyleableIntegerProperty,SimpleStyleableIntegerProperty,5,1,3
Plants-Vs-Zombies,javafx.css,SimpleStyleableIntegerProperty,SimpleStyleableIntegerProperty,6,1,4
Plants-Vs-Zombies,javafx.css,SimpleStyleableIntegerProperty,getBean,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleStyleableIntegerProperty,getName,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleStyleableIntegerProperty,getCssMetaData,3,1,0
Plants-Vs-Zombies,javafx.css,StyleableFloatProperty,StyleableFloatProperty,3,1,0
Plants-Vs-Zombies,javafx.css,StyleableFloatProperty,StyleableFloatProperty,3,1,1
Plants-Vs-Zombies,javafx.css,StyleableFloatProperty,applyStyle,4,1,2
Plants-Vs-Zombies,javafx.css,StyleableFloatProperty,bind,4,1,1
Plants-Vs-Zombies,javafx.css,StyleableFloatProperty,set,4,1,1
Plants-Vs-Zombies,javafx.css,StyleableFloatProperty,getStyleOrigin,3,1,0
Plants-Vs-Zombies,javafx.css,FontFace,FontFace,2,1,0
Plants-Vs-Zombies,javafx.css,Declaration,Declaration,11,3,3
Plants-Vs-Zombies,javafx.css,Declaration,getParsedValue,3,1,0
Plants-Vs-Zombies,javafx.css,Declaration,getProperty,3,1,0
Plants-Vs-Zombies,javafx.css,Declaration,getRule,3,1,0
Plants-Vs-Zombies,javafx.css,Declaration,isImportant,3,1,0
Plants-Vs-Zombies,javafx.css,Declaration,getOrigin,7,2,0
Plants-Vs-Zombies,javafx.css,Declaration,equals,25,8,1
Plants-Vs-Zombies,javafx.css,Declaration,hashCode,7,1,0
Plants-Vs-Zombies,javafx.css,Declaration,toString,7,2,0
Plants-Vs-Zombies,javafx.css,Declaration,fixUrl,15,5,1
Plants-Vs-Zombies,javafx.css,Declaration,writeBinary,7,2,2
Plants-Vs-Zombies,javafx.css,Declaration,readBinary,6,1,3
Plants-Vs-Zombies,javafx.css,Style,getSelector,3,1,0
Plants-Vs-Zombies,javafx.css,Style,getDeclaration,3,1,0
Plants-Vs-Zombies,javafx.css,Style,Style,4,1,2
Plants-Vs-Zombies,javafx.css,Style,equals,19,6,1
Plants-Vs-Zombies,javafx.css,Style,hashCode,6,1,0
Plants-Vs-Zombies,javafx.css,Style,toString,4,1,0
Plants-Vs-Zombies,javafx.css,Stylesheet,getUrl,3,1,0
Plants-Vs-Zombies,javafx.css,Stylesheet,getOrigin,3,1,0
Plants-Vs-Zombies,javafx.css,Stylesheet,setOrigin,3,1,1
Plants-Vs-Zombies,javafx.css,Stylesheet,onChanged,15,7,1
Plants-Vs-Zombies,javafx.css,Stylesheet,Stylesheet,3,1,0
Plants-Vs-Zombies,javafx.css,Stylesheet,Stylesheet,3,1,1
Plants-Vs-Zombies,javafx.css,Stylesheet,getRules,3,1,0
Plants-Vs-Zombies,javafx.css,Stylesheet,getFontFaces,3,1,0
Plants-Vs-Zombies,javafx.css,Stylesheet,equals,16,5,1
Plants-Vs-Zombies,javafx.css,Stylesheet,hashCode,5,1,0
Plants-Vs-Zombies,javafx.css,Stylesheet,toString,16,4,0
Plants-Vs-Zombies,javafx.css,Stylesheet,writeBinary,15,4,2
Plants-Vs-Zombies,javafx.css,Stylesheet,readBinary,19,4,3
Plants-Vs-Zombies,javafx.css,Stylesheet,getStringStore,3,1,0
Plants-Vs-Zombies,javafx.css,Stylesheet,loadBinary,11,2,1
Plants-Vs-Zombies,javafx.css,Stylesheet,loadBinary,3,1,1
Plants-Vs-Zombies,javafx.css,Stylesheet,loadBinary,26,3,2
Plants-Vs-Zombies,javafx.css,Stylesheet,convertToBinary,29,5,2
Plants-Vs-Zombies,javafx.css,Stylesheet,importStylesheet,12,4,1
Plants-Vs-Zombies,javafx.css,SimpleStyleableStringProperty,SimpleStyleableStringProperty,3,1,1
Plants-Vs-Zombies,javafx.css,SimpleStyleableStringProperty,SimpleStyleableStringProperty,3,1,2
Plants-Vs-Zombies,javafx.css,SimpleStyleableStringProperty,SimpleStyleableStringProperty,5,1,3
Plants-Vs-Zombies,javafx.css,SimpleStyleableStringProperty,SimpleStyleableStringProperty,6,1,4
Plants-Vs-Zombies,javafx.css,SimpleStyleableStringProperty,getBean,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleStyleableStringProperty,getName,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleStyleableStringProperty,getCssMetaData,3,1,0
Plants-Vs-Zombies,javafx.css,Match,Match,15,3,4
Plants-Vs-Zombies,javafx.css,Match,getSelector,3,1,0
Plants-Vs-Zombies,javafx.css,Match,getPseudoClasses,3,1,0
Plants-Vs-Zombies,javafx.css,Match,getSpecificity,3,1,0
Plants-Vs-Zombies,javafx.css,Match,compareTo,3,1,1
Plants-Vs-Zombies,javafx.css,SimpleStyleableFloatProperty,SimpleStyleableFloatProperty,3,1,1
Plants-Vs-Zombies,javafx.css,SimpleStyleableFloatProperty,SimpleStyleableFloatProperty,3,1,2
Plants-Vs-Zombies,javafx.css,SimpleStyleableFloatProperty,SimpleStyleableFloatProperty,5,1,3
Plants-Vs-Zombies,javafx.css,SimpleStyleableFloatProperty,SimpleStyleableFloatProperty,6,1,4
Plants-Vs-Zombies,javafx.css,SimpleStyleableFloatProperty,getBean,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleStyleableFloatProperty,getName,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleStyleableFloatProperty,getCssMetaData,3,1,0
Plants-Vs-Zombies,javafx.css,Selector,Selector,2,1,0
Plants-Vs-Zombies,javafx.css,Selector,getUniversalSelector,3,1,0
Plants-Vs-Zombies,javafx.css,Selector,setRule,3,1,1
Plants-Vs-Zombies,javafx.css,Selector,getRule,3,1,0
Plants-Vs-Zombies,javafx.css,Selector,setOrdinal,3,1,1
Plants-Vs-Zombies,javafx.css,Selector,getOrdinal,3,1,0
Plants-Vs-Zombies,javafx.css,Selector,createMatch,0,1,0
Plants-Vs-Zombies,javafx.css,Selector,applies,0,1,1
Plants-Vs-Zombies,javafx.css,Selector,applies,0,1,3
Plants-Vs-Zombies,javafx.css,Selector,stateMatches,0,1,2
Plants-Vs-Zombies,javafx.css,Selector,writeBinary,8,2,2
Plants-Vs-Zombies,javafx.css,Selector,readBinary,5,2,3
Plants-Vs-Zombies,javafx.css,Selector,createSelector,67,17,1
Plants-Vs-Zombies,javafx.css,StyleConverter,StyleConverter,2,1,0
Plants-Vs-Zombies,javafx.css,StyleConverter,convert,3,1,2
Plants-Vs-Zombies,javafx.css,StyleConverter,getBooleanConverter,3,1,0
Plants-Vs-Zombies,javafx.css,StyleConverter,getDurationConverter,3,1,0
Plants-Vs-Zombies,javafx.css,StyleConverter,getColorConverter,3,1,0
Plants-Vs-Zombies,javafx.css,StyleConverter,getEffectConverter,3,1,0
Plants-Vs-Zombies,javafx.css,StyleConverter,getEnumConverter,5,1,1
Plants-Vs-Zombies,javafx.css,StyleConverter,getFontConverter,3,1,0
Plants-Vs-Zombies,javafx.css,StyleConverter,getInsetsConverter,3,1,0
Plants-Vs-Zombies,javafx.css,StyleConverter,getPaintConverter,3,1,0
Plants-Vs-Zombies,javafx.css,StyleConverter,getSizeConverter,3,1,0
Plants-Vs-Zombies,javafx.css,StyleConverter,getStringConverter,3,1,0
Plants-Vs-Zombies,javafx.css,StyleConverter,getUrlConverter,3,1,0
Plants-Vs-Zombies,javafx.css,StyleConverter,convert,3,1,1
Plants-Vs-Zombies,javafx.css,StyleConverter,writeBinary,5,1,2
Plants-Vs-Zombies,javafx.css,StyleConverter,clearCache,5,2,0
Plants-Vs-Zombies,javafx.css,StyleConverter,getCachedValue,6,2,1
Plants-Vs-Zombies,javafx.css,StyleConverter,cacheValue,4,2,2
Plants-Vs-Zombies,javafx.css,StyleConverter,readBinary,27,9,2
Plants-Vs-Zombies,javafx.css,StyleConverter,getInstance,162,66,1
Plants-Vs-Zombies,javafx.css,StyleConverter,StringStore,2,1,0
Plants-Vs-Zombies,javafx.css,StyleConverter,addString,9,2,1
Plants-Vs-Zombies,javafx.css,StyleConverter,writeBinary,15,4,1
Plants-Vs-Zombies,javafx.css,StyleConverter,readBinary,11,3,1
Plants-Vs-Zombies,javafx.css,StringStore,StringStore,2,1,0
Plants-Vs-Zombies,javafx.css,StringStore,addString,9,2,1
Plants-Vs-Zombies,javafx.css,StringStore,writeBinary,15,4,1
Plants-Vs-Zombies,javafx.css,StringStore,readBinary,11,3,1
Plants-Vs-Zombies,javafx.css,StyleableIntegerProperty,StyleableIntegerProperty,3,1,0
Plants-Vs-Zombies,javafx.css,StyleableIntegerProperty,StyleableIntegerProperty,3,1,1
Plants-Vs-Zombies,javafx.css,StyleableIntegerProperty,applyStyle,4,1,2
Plants-Vs-Zombies,javafx.css,StyleableIntegerProperty,bind,4,1,1
Plants-Vs-Zombies,javafx.css,StyleableIntegerProperty,set,4,1,1
Plants-Vs-Zombies,javafx.css,StyleableIntegerProperty,getStyleOrigin,3,1,0
Plants-Vs-Zombies,javafx.css,StyleableStringProperty,StyleableStringProperty,3,1,0
Plants-Vs-Zombies,javafx.css,StyleableStringProperty,StyleableStringProperty,3,1,1
Plants-Vs-Zombies,javafx.css,StyleableStringProperty,applyStyle,4,1,2
Plants-Vs-Zombies,javafx.css,StyleableStringProperty,bind,4,1,1
Plants-Vs-Zombies,javafx.css,StyleableStringProperty,set,4,1,1
Plants-Vs-Zombies,javafx.css,StyleableStringProperty,getStyleOrigin,3,1,0
Plants-Vs-Zombies,javafx.css,CompoundSelector,getSelectors,3,1,0
Plants-Vs-Zombies,javafx.css,CompoundSelector,CompoundSelector,4,1,2
Plants-Vs-Zombies,javafx.css,CompoundSelector,CompoundSelector,3,1,0
Plants-Vs-Zombies,javafx.css,CompoundSelector,createMatch,13,2,0
Plants-Vs-Zombies,javafx.css,CompoundSelector,applies,3,1,1
Plants-Vs-Zombies,javafx.css,CompoundSelector,applies,21,5,3
Plants-Vs-Zombies,javafx.css,CompoundSelector,applies,20,8,4
Plants-Vs-Zombies,javafx.css,CompoundSelector,stateMatches,3,1,2
Plants-Vs-Zombies,javafx.css,CompoundSelector,stateMatches,25,9,3
Plants-Vs-Zombies,javafx.css,CompoundSelector,hashCode,7,4,0
Plants-Vs-Zombies,javafx.css,CompoundSelector,equals,18,9,1
Plants-Vs-Zombies,javafx.css,CompoundSelector,toString,9,2,0
Plants-Vs-Zombies,javafx.css,CompoundSelector,writeBinary,7,3,2
Plants-Vs-Zombies,javafx.css,CompoundSelector,readBinary,19,5,3
Plants-Vs-Zombies,javafx.css,ParsedValue,getValue,3,1,0
Plants-Vs-Zombies,javafx.css,ParsedValue,getConverter,3,1,0
Plants-Vs-Zombies,javafx.css,ParsedValue,convert,3,1,1
Plants-Vs-Zombies,javafx.css,ParsedValue,isContainsLookups,3,1,0
Plants-Vs-Zombies,javafx.css,ParsedValue,isLookup,3,1,0
Plants-Vs-Zombies,javafx.css,ParsedValue,ParsedValue,4,1,2
Plants-Vs-Zombies,javafx.css,SimpleStyleableLongProperty,SimpleStyleableLongProperty,3,1,1
Plants-Vs-Zombies,javafx.css,SimpleStyleableLongProperty,SimpleStyleableLongProperty,3,1,2
Plants-Vs-Zombies,javafx.css,SimpleStyleableLongProperty,SimpleStyleableLongProperty,5,1,3
Plants-Vs-Zombies,javafx.css,SimpleStyleableLongProperty,SimpleStyleableLongProperty,6,1,4
Plants-Vs-Zombies,javafx.css,SimpleStyleableLongProperty,getBean,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleStyleableLongProperty,getName,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleStyleableLongProperty,getCssMetaData,3,1,0
Plants-Vs-Zombies,javafx.css,Rule,getUnobservedSelectorList,6,2,0
Plants-Vs-Zombies,javafx.css,Rule,getUnobservedDeclarationList,28,4,0
Plants-Vs-Zombies,javafx.css,Rule,getDeclarations,6,2,0
Plants-Vs-Zombies,javafx.css,Rule,getSelectors,6,2,0
Plants-Vs-Zombies,javafx.css,Rule,getStylesheet,3,1,0
Plants-Vs-Zombies,javafx.css,Rule,setStylesheet,10,3,1
Plants-Vs-Zombies,javafx.css,Rule,getOrigin,3,1,0
Plants-Vs-Zombies,javafx.css,Rule,Rule,16,3,2
Plants-Vs-Zombies,javafx.css,Rule,Rule,11,2,3
Plants-Vs-Zombies,javafx.css,Rule,applies,10,3,2
Plants-Vs-Zombies,javafx.css,Rule,toString,19,4,0
Plants-Vs-Zombies,javafx.css,Rule,Observables,54,14,1
Plants-Vs-Zombies,javafx.css,Rule,onChanged,20,7,1
Plants-Vs-Zombies,javafx.css,Rule,onChanged,25,8,1
Plants-Vs-Zombies,javafx.css,Rule,getSelectors,3,1,0
Plants-Vs-Zombies,javafx.css,Rule,getDeclarations,3,1,0
Plants-Vs-Zombies,javafx.css,Rule,writeBinary,24,4,2
Plants-Vs-Zombies,javafx.css,Rule,readBinary,23,5,3
Plants-Vs-Zombies,javafx.css,Observables,Observables,54,14,1
Plants-Vs-Zombies,javafx.css,Observables,onChanged,20,7,1
Plants-Vs-Zombies,javafx.css,Observables,onChanged,25,8,1
Plants-Vs-Zombies,javafx.css,Observables,getSelectors,3,1,0
Plants-Vs-Zombies,javafx.css,Observables,getDeclarations,3,1,0
Plants-Vs-Zombies,javafx.css,StyleableLongProperty,StyleableLongProperty,3,1,0
Plants-Vs-Zombies,javafx.css,StyleableLongProperty,StyleableLongProperty,3,1,1
Plants-Vs-Zombies,javafx.css,StyleableLongProperty,applyStyle,4,1,2
Plants-Vs-Zombies,javafx.css,StyleableLongProperty,bind,4,1,1
Plants-Vs-Zombies,javafx.css,StyleableLongProperty,set,4,1,1
Plants-Vs-Zombies,javafx.css,StyleableLongProperty,getStyleOrigin,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleStyleableObjectProperty,SimpleStyleableObjectProperty,3,1,1
Plants-Vs-Zombies,javafx.css,SimpleStyleableObjectProperty,SimpleStyleableObjectProperty,3,1,2
Plants-Vs-Zombies,javafx.css,SimpleStyleableObjectProperty,SimpleStyleableObjectProperty,5,1,3
Plants-Vs-Zombies,javafx.css,SimpleStyleableObjectProperty,SimpleStyleableObjectProperty,6,1,4
Plants-Vs-Zombies,javafx.css,SimpleStyleableObjectProperty,getBean,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleStyleableObjectProperty,getName,3,1,0
Plants-Vs-Zombies,javafx.css,SimpleStyleableObjectProperty,getCssMetaData,3,1,0
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,StyleablePropertyFactory,6,2,1
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,getCssMetaData,3,1,0
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableBooleanProperty,4,1,6
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableBooleanProperty,3,1,5
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableBooleanProperty,3,1,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableBooleanProperty,7,2,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableColorProperty,4,1,6
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableColorProperty,3,1,5
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableColorProperty,3,1,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableColorProperty,7,2,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableDurationProperty,4,1,6
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableDurationProperty,3,1,5
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableDurationProperty,3,1,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableDurationProperty,7,2,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEffectProperty,4,1,6
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEffectProperty,3,1,5
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEffectProperty,3,1,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEffectProperty,7,2,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEnumProperty,4,1,7
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEnumProperty,3,1,6
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEnumProperty,3,1,5
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableEffectProperty,7,2,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableFontProperty,4,1,6
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableFontProperty,3,1,5
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableFontProperty,3,1,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableFontProperty,7,2,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableInsetsProperty,4,1,6
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableInsetsProperty,3,1,5
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableInsetsProperty,3,1,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableInsetsProperty,7,2,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleablePaintProperty,4,1,6
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleablePaintProperty,3,1,5
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleablePaintProperty,3,1,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleablePaintProperty,7,2,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableNumberProperty,4,1,6
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableNumberProperty,3,1,5
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableNumberProperty,3,1,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableNumberProperty,7,2,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableStringProperty,4,1,6
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableStringProperty,3,1,5
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableStringProperty,3,1,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableStringProperty,7,2,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableUrlProperty,4,1,6
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableUrlProperty,3,1,5
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableUrlProperty,3,1,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStyleableUrlProperty,7,2,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createBooleanCssMetaData,14,3,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createBooleanCssMetaData,3,1,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createBooleanCssMetaData,3,1,2
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createColorCssMetaData,14,3,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createColorCssMetaData,3,1,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createColorCssMetaData,3,1,2
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createDurationCssMetaData,14,3,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createDurationCssMetaData,3,1,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createDurationCssMetaData,3,1,2
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createEffectCssMetaData,14,3,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createEffectCssMetaData,3,1,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createEffectCssMetaData,3,1,2
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createEnumCssMetaData,14,3,5
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createEnumCssMetaData,3,1,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createEnumCssMetaData,3,1,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createFontCssMetaData,14,3,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createFontCssMetaData,3,1,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createFontCssMetaData,3,1,2
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createInsetsCssMetaData,14,3,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createInsetsCssMetaData,3,1,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createInsetsCssMetaData,3,1,2
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createPaintCssMetaData,14,3,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createPaintCssMetaData,3,1,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createPaintCssMetaData,3,1,2
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createSizeCssMetaData,14,3,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createSizeCssMetaData,3,1,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createSizeCssMetaData,3,1,2
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStringCssMetaData,14,3,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStringCssMetaData,3,1,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createStringCssMetaData,3,1,2
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createUrlCssMetaData,14,3,4
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createUrlCssMetaData,3,1,3
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,createUrlCssMetaData,3,1,2
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,SimpleCssMetaData,4,1,5
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,isSettable,7,2,1
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,getStyleableProperty,7,2,1
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,clearDataForTesting,4,1,0
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,getCssMetaData,3,1,2
Plants-Vs-Zombies,javafx.css,StyleablePropertyFactory,getCssMetaData,19,4,3
Plants-Vs-Zombies,javafx.css,SimpleCssMetaData,SimpleCssMetaData,4,1,5
